name,b2bcnt2y,model2score,sbfecardcount
Application-413148,0.0,643,-99.0
Application-416875,0.0,709,-99.0
Application-411019,0.0,678,-99.0
Application-416740,0.0,694,-99.0
Application-412191,0.0,700,-99.0
Application-412756,0.0,710,1.0
Application-410307,0.0,719,-99.0
Application-413623,0.0,702,1.0
Application-412641,1.0,713,3.0
Application-414907,0.0,702,-99.0
Application-415080,1.0,664,-99.0
Application-408316,0.0,729,-99.0
Application-415244,-99999.0,222,-99.0
Application-414200,0.0,681,-99.0
Application-413706,0.0,665,-99.0
Application-411535,0.0,680,-99.0
Application-413953,0.0,662,-99.0
Application-411730,-99999.0,222,-99.0
Application-416677,21.0,794,2.0
Application-410334,0.0,539,1.0
Application-404517,-99999.0,222,-99.0
Application-413519,0.0,689,-99.0
Application-413153,-99999.0,222,-99.0
Application-413145,1.0,733,-99.0
Application-412745,-99999.0,222,-99.0
Application-414890,0.0,657,-99.0
Application-416797,1.0,535,-99.0
Application-412478,0.0,690,2.0
Application-413001,0.0,696,-99.0
Application-415867,3.0,631,-99.0
Application-411290,0.0,662,-99.0
Application-416975,-99999.0,222,-99.0
Application-416974,-99999.0,222,-99.0
Application-409215,0.0,700,-99.0
Application-412843,-99999.0,222,-99.0
Application-414837,0.0,749,-99.0
Application-405629,0.0,717,-99.0
Application-413267,-99999.0,222,-99.0
Application-412290,0.0,723,-99.0
Application-410414,0.0,696,-99.0
Application-410899,0.0,704,-99.0
Application-415463,-99999.0,222,-99.0
Application-413740,0.0,612,-99.0
Application-413407,0.0,784,-99.0
Application-412249,0.0,661,1.0
Application-412517,2.0,501,-99.0
Application-416337,0.0,690,-99.0
Application-413945,1.0,730,-99.0
Application-412567,2.0,501,1.0
Application-415869,3.0,586,1.0
Application-414406,0.0,694,-99.0
Application-412949,0.0,715,-99.0
Application-412016,0.0,716,-99.0
Application-413402,1.0,690,-99.0
Application-413683,0.0,731,-99.0
Application-414208,0.0,691,-99.0
Application-410789,0.0,721,-99.0
Application-409400,-99999.0,222,-99.0
Application-413958,0.0,641,-99.0
Application-415468,0.0,691,-99.0
Application-388793,44.0,705,17.0
Application-401287,-99999.0,222,-99.0
Application-414832,5.0,529,1.0
Application-411520,0.0,534,1.0
Application-415516,0.0,703,-99.0
Application-413101,0.0,690,-99.0
Application-410719,0.0,743,-99.0
Application-413493,0.0,692,-99.0
Application-409154,0.0,677,-99.0
Application-414910,0.0,720,-99.0
Application-411319,-99999.0,222,-99.0
Application-415001,0.0,627,-99.0
Application-415696,0.0,650,-99.0
Application-415382,0.0,737,-99.0
Application-413772,0.0,731,-99.0
Application-412212,0.0,742,-99.0
Application-414995,0.0,702,-99.0
Application-412959,2.0,516,-99.0
Application-411240,1.0,641,-99.0
Application-413778,0.0,722,1.0
Application-407730,61.0,698,3.0
Application-414971,0.0,689,-99.0
Application-413191,1.0,665,-99.0
Application-410492,0.0,703,-99.0
Application-415934,0.0,636,-99.0
Application-411568,1.0,665,-99.0
Application-411518,-99999.0,222,-99.0
Application-410641,2.0,720,-99.0
Application-411554,0.0,703,-99.0
Application-414932,1.0,698,-99.0
Application-414306,-99999.0,222,-99.0
Application-415991,-99999.0,222,-99.0
Application-412948,0.0,594,1.0
Application-413559,0.0,664,-99.0
Application-411327,0.0,693,-99.0
Application-413724,-99999.0,222,-99.0
Application-414354,0.0,668,-99.0
Application-412431,0.0,697,-99.0
Application-414480,0.0,688,-99.0
Application-414974,0.0,688,-99.0
Application-414222,-99999.0,222,-99.0
Application-410993,0.0,676,-99.0
Application-415722,0.0,721,-99.0
Application-414388,0.0,641,-99.0
Application-413828,0.0,682,-99.0
Application-416148,0.0,682,-99.0
Application-415711,0.0,748,-99.0
Application-412928,0.0,786,3.0
Application-412263,0.0,736,-99.0
Application-415769,2.0,680,-99.0
Application-415902,0.0,712,-99.0
Application-405136,-99999.0,222,-99.0
Application-401297,-99999.0,222,-99.0
Application-413415,1.0,600,-99.0
Application-409800,2.0,658,-99.0
Application-414877,0.0,740,1.0
Application-413962,0.0,678,-99.0
Application-415973,0.0,692,-99.0
Application-414896,0.0,727,-99.0
Application-416236,0.0,670,-99.0
Application-410572,-99999.0,222,-99.0
Application-414329,-99999.0,222,-99.0
Application-410010,0.0,731,-99.0
Application-411286,-99999.0,222,-99.0
Application-412035,0.0,685,-99.0
Application-410228,3.0,655,-99.0
Application-414378,-99999.0,222,-99.0
Application-413589,0.0,663,-99.0
Application-416047,0.0,693,-99.0
Application-416856,0.0,709,-99.0
Application-411913,0.0,744,-99.0
Application-411923,0.0,657,-99.0
Application-411206,0.0,725,-99.0
Application-416762,0.0,721,-99.0
Application-411084,0.0,725,0.0
Application-411555,0.0,577,-99.0
Application-415603,-99999.0,222,-99.0
Application-416307,0.0,715,-99.0
Application-403867,0.0,676,-99.0
Application-414631,2.0,619,-99.0
Application-412214,3.0,669,-99.0
Application-416153,-99999.0,222,-99.0
Application-411063,0.0,719,-99.0
Application-411381,0.0,679,-99.0
Application-414155,1.0,730,1.0
Application-415732,0.0,699,-99.0
Application-416380,-99999.0,222,-99.0
Application-413516,0.0,672,-99.0
Application-413345,0.0,695,-99.0
Application-415801,0.0,748,1.0
Application-410232,0.0,715,-99.0
Application-416675,3.0,787,7.0
Application-413769,0.0,716,-99.0
Application-415449,0.0,700,-99.0
Application-410724,0.0,679,-99.0
Application-417931,0.0,675,-99.0
Application-418579,1.0,653,-99.0
Application-420084,-99999.0,222,-99.0
Application-420847,0.0,726,-99.0
Application-418587,0.0,730,-99.0
Application-422431,1.0,668,-99.0
Application-415300,0.0,684,-99.0
Application-418728,0.0,712,2.0
Application-420965,0.0,736,-99.0
Application-421898,0.0,680,1.0
Application-417074,0.0,715,-99.0
Application-399596,0.0,709,-99.0
Application-417814,-99999.0,222,-99.0
Application-423262,-99999.0,222,-99.0
Application-420912,0.0,715,-99.0
Application-416524,0.0,692,-99.0
Application-421716,1.0,624,3.0
Application-420831,-99999.0,222,-99.0
Application-422140,0.0,721,-99.0
Application-417021,0.0,679,-99.0
Application-418841,0.0,628,-99.0
Application-415734,0.0,679,-99.0
Application-418589,0.0,793,2.0
Application-418113,0.0,694,-99.0
Application-419848,0.0,638,1.0
Application-418826,1.0,703,-99.0
Application-419586,0.0,580,1.0
Application-419564,0.0,728,-99.0
Application-418847,0.0,679,-99.0
Application-418199,0.0,684,-99.0
Application-418342,0.0,717,-99.0
Application-423043,0.0,691,-99.0
Application-421125,-99999.0,222,-99.0
Application-418574,-99999.0,222,-99.0
Application-421750,0.0,699,-99.0
Application-421600,0.0,674,-99.0
Application-417809,0.0,654,-99.0
Application-417182,0.0,673,-99.0
Application-420791,0.0,660,-99.0
Application-422860,-99999.0,222,-99.0
Application-420803,0.0,731,-99.0
Application-416795,0.0,718,-99.0
Application-412674,-99999.0,222,-99.0
Application-422430,0.0,650,-99.0
Application-420424,0.0,744,-99.0
Application-421622,0.0,710,-99.0
Application-418038,0.0,685,-99.0
Application-421156,0.0,633,-99.0
Application-419681,2.0,658,2.0
Application-419823,0.0,727,-99.0
Application-413782,0.0,683,-99.0
Application-420277,1.0,674,-99.0
Application-420316,0.0,700,-99.0
Application-420806,0.0,649,-99.0
Application-419780,-99999.0,222,-99.0
Application-418907,-99999.0,222,-99.0
Application-422273,-99999.0,222,-99.0
Application-412939,0.0,679,2.0
Application-419633,0.0,657,-99.0
Application-421268,0.0,687,-99.0
Application-417288,0.0,678,-99.0
Application-423261,0.0,606,1.0
Application-391213,0.0,728,-99.0
Application-422024,0.0,695,2.0
Application-422441,0.0,708,-99.0
Application-421439,1.0,623,-99.0
Application-422389,-99999.0,222,-99.0
Application-416779,-99999.0,222,-99.0
Application-418414,0.0,678,-99.0
Application-417010,1.0,709,-99.0
Application-417778,0.0,735,-99.0
Application-418917,0.0,703,-99.0
Application-417604,1.0,681,-99.0
Application-417777,1.0,741,-99.0
Application-414859,1.0,598,1.0
Application-420957,0.0,646,-99.0
Application-421068,0.0,726,-99.0
Application-422388,0.0,664,-99.0
Application-420130,0.0,660,-99.0
Application-421450,-99999.0,222,-99.0
Application-418154,0.0,586,-99.0
Application-422746,0.0,734,-99.0
Application-417983,0.0,666,-99.0
Application-420891,-99999.0,222,-99.0
Application-416593,-99999.0,222,-99.0
Application-419969,-99999.0,222,-99.0
Application-419065,0.0,739,-99.0
Application-418257,0.0,690,-99.0
Application-421222,0.0,650,-99.0
Application-419180,1.0,580,-99.0
Application-418159,0.0,721,-99.0
Application-417241,0.0,754,1.0
Application-422569,0.0,690,-99.0
Application-421978,0.0,661,-99.0
Application-417040,1.0,699,-99.0
Application-419759,0.0,723,-99.0
Application-419640,0.0,677,-99.0
Application-418524,1.0,703,1.0
Application-408170,0.0,635,-99.0
Application-418331,0.0,719,-99.0
Application-418899,0.0,701,-99.0
Application-418357,2.0,546,-99.0
Application-418716,0.0,688,-99.0
Application-422781,0.0,722,-99.0
Application-418706,0.0,704,-99.0
Application-417665,0.0,679,-99.0
Application-422429,-99999.0,222,-99.0
Application-418801,-99999.0,222,-99.0
Application-421543,0.0,659,-99.0
Application-423232,0.0,722,-99.0
Application-420691,0.0,721,-99.0
Application-418472,0.0,654,-99.0
Application-420701,0.0,718,-99.0
Application-420162,0.0,668,-99.0
Application-419661,0.0,670,-99.0
Application-417308,0.0,636,-99.0
Application-416466,0.0,702,-99.0
Application-417893,2.0,574,-99.0
Application-416962,0.0,666,-99.0
Application-417870,0.0,731,-99.0
Application-417986,0.0,662,-99.0
Application-421412,-99999.0,222,-99.0
Application-418111,0.0,659,1.0
Application-417056,0.0,696,-99.0
Application-406940,-99999.0,222,-99.0
Application-417103,1.0,758,-99.0
Application-421261,0.0,697,-99.0
Application-422141,1.0,742,-99.0
Application-416230,1.0,605,1.0
Application-419646,-99999.0,222,-99.0
Application-384817,-99999.0,222,-99.0
Application-418404,0.0,702,-99.0
Application-417599,0.0,683,-99.0
Application-420407,-99999.0,222,-99.0
Application-420793,1.0,640,-99.0
Application-423153,0.0,757,-99.0
Application-420594,0.0,716,-99.0
Application-416503,-99999.0,222,-99.0
Application-417135,0.0,686,-99.0
Application-418765,-99999.0,222,-99.0
Application-423259,0.0,706,-99.0
Application-417830,0.0,694,-99.0
Application-420144,1.0,593,-99.0
Application-416135,0.0,649,-99.0
Application-423353,0.0,696,-99.0
Application-420413,0.0,643,-99.0
Application-422581,0.0,696,-99.0
Application-413888,0.0,548,2.0
Application-418927,2.0,590,-99.0
Application-420348,0.0,617,-99.0
Application-421556,-99999.0,222,-99.0
Application-421605,0.0,740,1.0
Application-419934,1.0,708,-99.0
Application-421425,1.0,738,-99.0
Application-414573,0.0,657,1.0
Application-422312,-99999.0,222,-99.0
Application-417918,0.0,678,-99.0
Application-421419,0.0,639,-99.0
Application-422166,0.0,680,-99.0
Application-421145,1.0,708,-99.0
Application-421256,0.0,705,-99.0
Application-416321,1.0,686,-99.0
Application-422290,0.0,637,-99.0
Application-417057,0.0,668,-99.0
Application-420061,0.0,738,-99.0
Application-420533,2.0,748,5.0
Application-419860,-99999.0,222,-99.0
Application-418310,-99999.0,222,-99.0
Application-423106,4.0,527,2.0
Application-420030,3.0,695,-99.0
Application-419679,4.0,524,1.0
Application-419435,1.0,655,-99.0
Application-418059,0.0,714,0.0
Application-408699,0.0,706,-99.0
Application-418884,-99999.0,222,-99.0
Application-421360,1.0,564,-99.0
Application-416066,1.0,634,1.0
Application-422144,0.0,706,-99.0
Application-422115,0.0,703,-99.0
Application-418410,0.0,687,-99.0
Application-422900,0.0,688,-99.0
Application-417019,0.0,764,-99.0
Application-418046,0.0,764,-99.0
Application-414960,0.0,688,-99.0
Application-419017,0.0,745,-99.0
Application-422518,-99999.0,222,-99.0
Application-419519,0.0,705,-99.0
Application-419382,1.0,608,1.0
Application-421334,0.0,713,-99.0
Application-422672,0.0,678,-99.0
Application-416124,0.0,694,-99.0
Application-422036,0.0,611,-99.0
Application-415999,0.0,720,0.0
Application-419031,0.0,694,-99.0
Application-420526,0.0,657,-99.0
Application-420539,0.0,731,-99.0
Application-408124,0.0,708,2.0
Application-422556,1.0,679,-99.0
Application-413213,-99999.0,222,-99.0
Application-416206,0.0,712,-99.0
Application-421704,0.0,732,-99.0
Application-418289,-99999.0,222,-99.0
Application-418634,0.0,730,-99.0
Application-419992,0.0,566,1.0
Application-423120,-99999.0,726,1.0
Application-420405,0.0,688,-99.0
Application-420096,1.0,699,-99.0
Application-418916,0.0,687,-99.0
Application-418010,0.0,677,-99.0
Application-423064,0.0,720,1.0
Application-423078,0.0,720,1.0
Application-423026,1.0,551,1.0
Application-420242,0.0,682,6.0
Application-420159,0.0,705,-99.0
Application-414219,-99999.0,222,-99.0
Application-417145,1.0,739,-99.0
Application-419249,1.0,718,-99.0
Application-419793,-99999.0,222,-99.0
Application-419195,1.0,653,0.0
Application-420820,0.0,681,-99.0
Application-412835,0.0,567,-99.0
Application-421469,0.0,628,-99.0
Application-416196,0.0,678,-99.0
Application-421286,0.0,716,-99.0
Application-418693,-99999.0,222,-99.0
Application-420784,-99999.0,222,-99.0
Application-418448,1.0,637,-99.0
Application-417860,0.0,586,-99.0
Application-410564,0.0,689,1.0
Application-418563,1.0,710,-99.0
Application-420158,0.0,575,1.0
Application-421151,0.0,754,-99.0
Application-422550,0.0,703,-99.0
Application-418429,0.0,688,-99.0
Application-416863,0.0,768,-99.0
Application-418747,0.0,636,1.0
Application-414903,0.0,649,1.0
Application-419774,2.0,805,3.0
Application-419822,0.0,726,2.0
Application-419872,0.0,700,1.0
Application-419896,3.0,659,7.0
Application-419922,-99999.0,222,-99.0
Application-419940,-99999.0,222,-99.0
Application-420064,0.0,739,1.0
Application-420022,0.0,744,-99.0
Application-420201,0.0,737,0.0
Application-420377,4.0,675,3.0
Application-420385,0.0,679,-99.0
Application-420416,1.0,715,-99.0
Application-420516,0.0,714,-99.0
Application-420648,0.0,662,1.0
Application-420687,2.0,798,4.0
Application-420734,6.0,740,6.0
Application-420808,-99999.0,222,-99.0
Application-420851,0.0,734,-99.0
Application-420890,0.0,725,1.0
Application-421017,0.0,671,0.0
Application-421028,1.0,683,-99.0
Application-421109,-99999.0,222,-99.0
Application-421175,1.0,723,9.0
Application-417812,-99999.0,222,-99.0
Application-418240,0.0,636,-99.0
Application-416188,0.0,704,-99.0
Application-419838,0.0,623,-99.0
Application-420479,0.0,703,-99.0
Application-418167,0.0,705,-99.0
Application-395132,-99999.0,222,-99.0
Application-419709,0.0,593,1.0
Application-421231,0.0,593,1.0
Application-420772,0.0,712,-99.0
Application-417100,0.0,736,-99.0
Application-421023,0.0,690,3.0
Application-422794,0.0,659,-99.0
Application-420287,0.0,699,-99.0
Application-420974,0.0,713,0.0
Application-422320,0.0,699,-99.0
Application-422956,0.0,708,1.0
Application-418399,0.0,706,-99.0
Application-410977,-99999.0,222,-99.0
Application-416848,0.0,702,-99.0
Application-420098,0.0,658,-99.0
Application-421565,0.0,733,0.0
Application-416978,2.0,705,1.0
Application-418037,1.0,542,-99.0
Application-418700,0.0,587,4.0
Application-417328,0.0,617,1.0
Application-422014,0.0,670,-99.0
Application-421089,0.0,718,2.0
Application-421100,1.0,700,0.0
Application-421159,0.0,670,-99.0
Application-421197,0.0,726,0.0
Application-421291,0.0,739,-99.0
Application-421325,0.0,727,0.0
Application-421327,1.0,812,2.0
Application-421548,0.0,735,-99.0
Application-421654,3.0,732,0.0
Application-421625,0.0,695,-99.0
Application-421825,4.0,770,6.0
Application-421810,0.0,668,1.0
Application-421814,0.0,681,-99.0
Application-422020,1.0,675,-99.0
Application-422046,1.0,741,1.0
Application-422040,0.0,737,-99.0
Application-422120,0.0,750,2.0
Application-422207,3.0,772,2.0
Application-422210,1.0,583,3.0
Application-422238,1.0,718,-99.0
Application-422379,0.0,700,4.0
Application-422492,-99999.0,222,-99.0
Application-422513,2.0,658,-99.0
Application-422647,2.0,636,-99.0
Application-422677,0.0,682,2.0
Application-422731,0.0,707,1.0
Application-422960,3.0,706,0.0
Application-422924,2.0,560,1.0
Application-423012,-99999.0,222,-99.0
Application-423033,3.0,682,2.0
Application-423013,1.0,687,-99.0
Application-423027,2.0,761,2.0
Application-423032,0.0,756,0.0
Application-423037,1.0,746,-99.0
Application-423067,-99999.0,222,-99.0
Application-421030,-99999.0,222,-99.0
Application-421577,0.0,666,-99.0
Application-418173,2.0,662,1.0
Application-422755,0.0,714,-99.0
Application-421574,0.0,656,1.0
Application-423500,3.0,711,-99.0
Application-418153,1.0,538,-99.0
Application-422265,0.0,674,-99.0
Application-418937,-99999.0,222,-99.0
Application-423105,0.0,748,-99.0
Application-417671,-99999.0,222,-99.0
Application-419202,0.0,680,-99.0
Application-408457,0.0,694,-99.0
Application-419261,0.0,698,-99.0
Application-422682,0.0,677,-99.0
Application-421624,0.0,695,-99.0
Application-420206,0.0,692,-99.0
Application-420588,0.0,696,4.0
Application-417190,0.0,682,-99.0
Application-423284,0.0,715,-99.0
Application-419170,0.0,666,-99.0
Application-419040,0.0,712,-99.0
Application-417482,0.0,700,-99.0
Application-421607,-99999.0,222,-99.0
Application-417633,0.0,661,-99.0
Application-419750,0.0,735,-99.0
Application-419143,0.0,672,-99.0
Application-420044,0.0,672,-99.0
Application-417013,-99999.0,222,-99.0
Application-422655,-99999.0,222,-99.0
Application-420116,3.0,717,0.0
Application-419244,0.0,723,-99.0
Application-417652,0.0,703,-99.0
Application-422523,-99999.0,222,-99.0
Application-418360,0.0,658,1.0
Application-420753,0.0,702,-99.0
Application-422418,0.0,731,-99.0
Application-418272,-99999.0,222,-99.0
Application-418737,0.0,654,-99.0
Application-421345,2.0,668,-99.0
Application-411395,0.0,816,6.0
Application-420823,-99999.0,222,-99.0
Application-413051,0.0,734,-99.0
Application-420788,0.0,680,-99.0
Application-418019,1.0,659,-99.0
Application-418034,-99999.0,222,-99.0
Application-419404,0.0,715,-99.0
Application-419888,-99999.0,222,-99.0
Application-412293,0.0,710,-99.0
Application-416305,0.0,710,-99.0
Application-421266,3.0,667,-99.0
Application-417680,0.0,640,-99.0
Application-417738,3.0,724,0.0
Application-422156,0.0,764,-99.0
